abs_elevation_angle_deg,darces_status,feature,profile,range_m,selected,sigma_z_m,site
1.3874723306218755,no_solution,2,10m,71.06335201775947,0,0.5555755637150045,178
0.8435474469728725,no_solution,3,10m,96.17692030835673,0,0.5212282266840103,178
1.909814979994613,no_solution,4,10m,38.07886552931954,0,0.6009894350507611,178
1.6217890879782018,no_solution,0,10m,65.19202405202648,0,0.5745983673482623,194
1.3306413194501119,no_solution,1,10m,71.06335201775947,0,0.5513212789251467,194
2.1457060789741935,no_solution,2,10m,43.01162633521314,0,0.6248029737424186,194
0.7431465747670711,no_solution,3,10m,109.77249200050075,0,0.5165509623113699,194
1.7875283986697845,no_solution,4,10m,45.27692569068709,0,0.5894033517221063,194
0.7275753976053068,no_solution,5,10m,110.67971810589327,0,0.5158751234023292,194
1.8266270605126962,no_solution,6,10m,38.07886552931954,0,0.5930485081821126,194
2.6930691698575218,no_solution,7,10m,21.213203435596427,0,0.6864789052115884,194
0.39026989452082117,no_solution,8,10m,137.2953021774598,0,0.504618459257165,194
1.4235694981840903,no_solution,0,10m,65.19202405202648,0,0.5583526317995223,196
1.9100181179041846,no_solution,1,10m,43.01162633521314,0,0.6010091288597657,196
1.593942258985388,no_solution,2,10m,45.27692569068709,0,0.5722172941855551,196
0.7181097524233516,no_solution,3,10m,88.60022573334675,0,0.5154708581009334,196
2.7662331489950382,no_solution,4,10m,21.213203435596427,0,0.6953109704370082,196
0.04143748174138599,no_solution,5,10m,147.13938969562162,0,0.5000523020704652,196
1.7553653305046004,no_solution,0,10m,65.19202405202648,0,0.5864475742817022,200
3.1675092508739,no_solution,1,10m,29.154759474226502,0,0.7458216621779126,200
0.992691468343864,no_solution,2,10m,85.14693182963201,0,0.5291730493304972,200
0.7559465736011339,no_solution,3,10m,101.24228365658294,0,0.5171165650739045,200
0.687752339530832,no_solution,4,10m,95.13148795220224,0,0.5142080201949542,200
1.8007903332473154,no_solution,5,10m,35.35533905932738,0,0.5906334080735729,200
3.477751617535676,no_solution,6,10m,15.811388300841896,0,0.7869778673718208,200
0.7902344245334503,no_solution,7,10m,66.70832032063167,0,0.5186760744531285,200
1.423056679656701,no_solution,0,10m,55.226805085936306,0,0.5583127767643946,204
1.9775377283427695,no_solution,1,10m,35.35533905932738,0,0.6076347977286315,204
1.73651278294468,no_solution,2,10m,29.154759474226502,0,0.5847332313063357,204
0.023069772782651102,no_solution,3,10m,145.7737973711325,0,0.500016211917151,204
1.3895676730219841,no_solution,0,10m,57.0087712549569,0,0.5557351870845,210
2.2582554738061775,no_solution,1,10m,29.154759474226502,0,0.6367945604321488,210
1.1930350963710858,no_solution,2,10m,51.478150704935004,0,0.5416361602589582,210
0.587996376595739,no_solution,3,10m,82.76472678623425,0,0.5104239161967064,210
1.593603040716642,no_solution,4,10m,29.154759474226502,0,0.5721884831804044,210
1.3270954461353572,no_solution,5,10m,29.154759474226502,0,0.5510606819704387,210
0.3534440110850153,no_solution,6,10m,43.01162633521314,0,0.5037910863146828,210
1.940414304648627,skipped_insufficient_features,0,10m,38.07886552931954,0,0.6039723014972217,223
0.21042952319154087,skipped_insufficient_features,1,10m,143.0034964607509,0,0.5013470612870353,223
2.0955065041615035,no_solution,0,10m,38.07886552931954,0,0.6195816126287943,229
2.37512825037056,no_solution,1,10m,25.495097567963924,0,0.6496451929812034,229
0.1864851182685166,no_solution,2,10m,117.6860229593982,0,0.5010582464381603,229
3.3476321387743373,no_solution,0,10m,21.213203435596427,0,0.7695142736734235,246
1.323016373508077,no_solution,1,10m,35.35533905932738,0,0.5507616080436994,246
